,source,target,weight
21961,ENSP00000430432,ENSP00000356953,339.0
21962,ENSP00000430432,ENSP00000359575,333.0
21963,ENSP00000430432,ENSP00000295934,315.0
21964,ENSP00000430432,ENSP00000358862,967.0
21965,ENSP00000430432,ENSP00000377060,624.0
21966,ENSP00000430432,ENSP00000368632,413.0
21967,ENSP00000430432,ENSP00000268035,321.0
21968,ENSP00000430432,ENSP00000337862,433.0
21969,ENSP00000430432,ENSP00000216271,971.0
21970,ENSP00000430432,ENSP00000384477,534.0
21971,ENSP00000430432,ENSP00000360613,347.0
21972,ENSP00000430432,ENSP00000341826,330.0
21973,ENSP00000430432,ENSP00000462116,902.0
21974,ENSP00000430432,ENSP00000268679,623.0
21975,ENSP00000430432,ENSP00000311677,382.0
21976,ENSP00000430432,ENSP00000363804,658.0
21977,ENSP00000430432,ENSP00000390475,413.0
21978,ENSP00000430432,ENSP00000413929,628.0
21979,ENSP00000430432,ENSP00000361705,944.0
21980,ENSP00000430432,ENSP00000355657,566.0
21981,ENSP00000430432,ENSP00000384863,553.0
21982,ENSP00000430432,ENSP00000355778,512.0
21983,ENSP00000430432,ENSP00000362748,587.0
21984,ENSP00000430432,ENSP00000275603,558.0
21985,ENSP00000430432,ENSP00000378736,410.0
21986,ENSP00000430432,ENSP00000247843,413.0
21987,ENSP00000430432,ENSP00000363124,334.0
21988,ENSP00000430432,ENSP00000352252,425.0
21989,ENSP00000430432,ENSP00000381657,550.0
21990,ENSP00000430432,ENSP00000355013,394.0
21991,ENSP00000430432,ENSP00000361458,386.0
21992,ENSP00000430432,ENSP00000320485,410.0
21993,ENSP00000430432,ENSP00000280097,443.0
21994,ENSP00000430432,ENSP00000483283,425.0
21995,ENSP00000430432,ENSP00000356448,393.0
21996,ENSP00000430432,ENSP00000379258,935.0
21997,ENSP00000430432,ENSP00000406037,603.0
21998,ENSP00000430432,ENSP00000361777,612.0
21999,ENSP00000430432,ENSP00000322706,440.0
22000,ENSP00000430432,ENSP00000369538,337.0
22001,ENSP00000430432,ENSP00000349748,520.0
22002,ENSP00000430432,ENSP00000262188,404.0
22003,ENSP00000430432,ENSP00000421180,903.0
22004,ENSP00000430432,ENSP00000376204,370.0
22005,ENSP00000430432,ENSP00000360532,985.0
22006,ENSP00000430432,ENSP00000401112,436.0
22007,ENSP00000430432,ENSP00000299163,601.0
22008,ENSP00000430432,ENSP00000336687,954.0
22009,ENSP00000430432,ENSP00000328773,338.0
22010,ENSP00000430432,ENSP00000420294,900.0
22011,ENSP00000430432,ENSP00000271555,947.0
22012,ENSP00000430432,ENSP00000263663,902.0
22013,ENSP00000430432,ENSP00000340874,416.0
22014,ENSP00000430432,ENSP00000262965,425.0
22015,ENSP00000430432,ENSP00000414517,902.0
22016,ENSP00000430432,ENSP00000351108,330.0
22017,ENSP00000430432,ENSP00000362918,342.0
22018,ENSP00000430432,ENSP00000222330,335.0
22019,ENSP00000430432,ENSP00000366876,317.0
22020,ENSP00000430432,ENSP00000347602,976.0
22021,ENSP00000430432,ENSP00000362352,771.0
22022,ENSP00000430432,ENSP00000467931,479.0
22023,ENSP00000430432,ENSP00000382800,592.0
22024,ENSP00000430432,ENSP00000328484,915.0
22025,ENSP00000430432,ENSP00000338290,301.0
22026,ENSP00000430432,ENSP00000396976,939.0
22027,ENSP00000430432,ENSP00000365851,954.0
22028,ENSP00000430432,ENSP00000314153,353.0
22029,ENSP00000430432,ENSP00000362592,997.0
22030,ENSP00000430432,ENSP00000370938,347.0
22031,ENSP00000430432,ENSP00000446880,925.0
22032,ENSP00000430432,ENSP00000361540,555.0
22033,ENSP00000430432,ENSP00000278616,609.0
22034,ENSP00000430432,ENSP00000385479,382.0
22035,ENSP00000430432,ENSP00000217244,938.0
22036,ENSP00000430432,ENSP00000233146,448.0
22037,ENSP00000430432,ENSP00000327959,903.0
22038,ENSP00000430432,ENSP00000340347,344.0
22039,ENSP00000430432,ENSP00000278823,995.0
22040,ENSP00000430432,ENSP00000303427,328.0
22041,ENSP00000430432,ENSP00000242776,394.0
22042,ENSP00000430432,ENSP00000256474,482.0
22043,ENSP00000430432,ENSP00000274026,431.0
22044,ENSP00000430432,ENSP00000013807,442.0
22045,ENSP00000430432,ENSP00000331879,328.0
22046,ENSP00000430432,ENSP00000270172,400.0
22047,ENSP00000430432,ENSP00000381840,917.0
22048,ENSP00000430432,ENSP00000386759,869.0
22049,ENSP00000430432,ENSP00000368880,361.0
22050,ENSP00000430432,ENSP00000306999,538.0
22051,ENSP00000430432,ENSP00000331310,990.0
22052,ENSP00000430432,ENSP00000254193,359.0
22053,ENSP00000430432,ENSP00000312141,398.0
22054,ENSP00000430432,ENSP00000265073,304.0
22055,ENSP00000430432,ENSP00000380093,317.0
22056,ENSP00000430432,ENSP00000275034,310.0
22057,ENSP00000430432,ENSP00000481351,389.0
22058,ENSP00000430432,ENSP00000216832,318.0
22059,ENSP00000430432,ENSP00000372351,625.0
22060,ENSP00000430432,ENSP00000359321,582.0
22061,ENSP00000430432,ENSP00000370421,356.0
22062,ENSP00000430432,ENSP00000311816,961.0
22063,ENSP00000430432,ENSP00000265007,413.0
22064,ENSP00000430432,ENSP00000387262,313.0
22065,ENSP00000430432,ENSP00000388940,322.0
22066,ENSP00000430432,ENSP00000349508,995.0
22067,ENSP00000430432,ENSP00000338157,503.0
22068,ENSP00000430432,ENSP00000359567,490.0
22069,ENSP00000430432,ENSP00000386869,435.0
22070,ENSP00000430432,ENSP00000246112,332.0
22071,ENSP00000430432,ENSP00000256398,558.0
22072,ENSP00000430432,ENSP00000447537,336.0
22073,ENSP00000430432,ENSP00000262506,552.0
22074,ENSP00000430432,ENSP00000262450,975.0
22075,ENSP00000430432,ENSP00000393183,367.0
22076,ENSP00000430432,ENSP00000359531,326.0
22077,ENSP00000430432,ENSP00000264819,619.0
22078,ENSP00000430432,ENSP00000419923,320.0
22079,ENSP00000430432,ENSP00000262971,512.0
22080,ENSP00000430432,ENSP00000328835,310.0
22081,ENSP00000430432,ENSP00000249396,982.0
22082,ENSP00000430432,ENSP00000398824,962.0
22083,ENSP00000430432,ENSP00000371475,429.0
22084,ENSP00000430432,ENSP00000412302,993.0
22085,ENSP00000430432,ENSP00000294168,747.0
22086,ENSP00000430432,ENSP00000433205,324.0
22087,ENSP00000430432,ENSP00000232165,911.0
22088,ENSP00000430432,ENSP00000360526,964.0
22089,ENSP00000430432,ENSP00000454157,435.0
22090,ENSP00000430432,ENSP00000376272,321.0
22091,ENSP00000430432,ENSP00000417980,624.0
22092,ENSP00000430432,ENSP00000216911,501.0
22093,ENSP00000430432,ENSP00000313158,395.0
22094,ENSP00000430432,ENSP00000353344,300.0
22095,ENSP00000430432,ENSP00000262643,393.0
22096,ENSP00000430432,ENSP00000260653,323.0
22097,ENSP00000430432,ENSP00000344741,312.0
22098,ENSP00000430432,ENSP00000257566,408.0
22099,ENSP00000430432,ENSP00000328269,986.0
22100,ENSP00000430432,ENSP00000328547,977.0
22101,ENSP00000430432,ENSP00000212015,991.0
22102,ENSP00000430432,ENSP00000324403,350.0
22103,ENSP00000430432,ENSP00000305071,408.0
22104,ENSP00000430432,ENSP00000288266,442.0
22105,ENSP00000430432,ENSP00000418770,447.0
22106,ENSP00000430432,ENSP00000319141,819.0
22107,ENSP00000430432,ENSP00000463058,328.0
22108,ENSP00000430432,ENSP00000345702,568.0
22109,ENSP00000430432,ENSP00000271715,345.0
22110,ENSP00000430432,ENSP00000356530,300.0
22111,ENSP00000430432,ENSP00000383042,988.0
22112,ENSP00000430432,ENSP00000253024,352.0
22113,ENSP00000430432,ENSP00000479284,673.0
22114,ENSP00000430432,ENSP00000344456,932.0
22115,ENSP00000430432,ENSP00000334458,649.0
22116,ENSP00000430432,ENSP00000263390,352.0
22117,ENSP00000430432,ENSP00000337332,778.0
22118,ENSP00000430432,ENSP00000398273,465.0
22119,ENSP00000430432,ENSP00000383820,546.0
22120,ENSP00000430432,ENSP00000344547,427.0
22121,ENSP00000430432,ENSP00000445831,918.0
22122,ENSP00000430432,ENSP00000374213,878.0
22123,ENSP00000430432,ENSP00000239938,945.0
22124,ENSP00000430432,ENSP00000251020,532.0
22125,ENSP00000430432,ENSP00000296503,319.0
22126,ENSP00000430432,ENSP00000358548,319.0
22127,ENSP00000430432,ENSP00000261366,339.0
22128,ENSP00000430432,ENSP00000384371,581.0
22129,ENSP00000430432,ENSP00000354957,361.0
22130,ENSP00000430432,ENSP00000329466,797.0
22131,ENSP00000430432,ENSP00000445704,909.0
22132,ENSP00000430432,ENSP00000263238,408.0
22133,ENSP00000430432,ENSP00000216714,570.0
22134,ENSP00000430432,ENSP00000383402,346.0
22135,ENSP00000430432,ENSP00000361473,405.0
22136,ENSP00000430432,ENSP00000341243,807.0
22137,ENSP00000430432,ENSP00000283195,479.0
22138,ENSP00000430432,ENSP00000473172,586.0
22139,ENSP00000430432,ENSP00000366974,773.0
22140,ENSP00000430432,ENSP00000346389,353.0
22141,ENSP00000430432,ENSP00000217086,925.0
22142,ENSP00000430432,ENSP00000341551,939.0
22143,ENSP00000430432,ENSP00000250056,335.0
22144,ENSP00000430432,ENSP00000301067,466.0
22145,ENSP00000430432,ENSP00000480826,619.0
22146,ENSP00000430432,ENSP00000257915,541.0
22147,ENSP00000430432,ENSP00000263208,366.0
22148,ENSP00000430432,ENSP00000287598,433.0
22149,ENSP00000430432,ENSP00000301396,528.0
22150,ENSP00000430432,ENSP00000400142,588.0
22151,ENSP00000430432,ENSP00000382379,408.0
22152,ENSP00000430432,ENSP00000476228,823.0
22153,ENSP00000430432,ENSP00000370710,312.0
22154,ENSP00000430432,ENSP00000359645,325.0
22155,ENSP00000430432,ENSP00000382688,576.0
22156,ENSP00000430432,ENSP00000384018,993.0
22157,ENSP00000430432,ENSP00000378181,930.0
22158,ENSP00000430432,ENSP00000358635,479.0
22159,ENSP00000430432,ENSP00000297268,437.0
22160,ENSP00000430432,ENSP00000366618,919.0
22161,ENSP00000430432,ENSP00000333633,995.0
22162,ENSP00000430432,ENSP00000380033,426.0
22163,ENSP00000430432,ENSP00000358092,506.0
22164,ENSP00000430432,ENSP00000484638,418.0
22165,ENSP00000430432,ENSP00000450527,569.0
22166,ENSP00000430432,ENSP00000341280,777.0
22167,ENSP00000430432,ENSP00000358404,975.0
22168,ENSP00000430432,ENSP00000368686,934.0
22169,ENSP00000430432,ENSP00000392028,414.0
22170,ENSP00000430432,ENSP00000282111,303.0
22171,ENSP00000430432,ENSP00000258962,411.0
22172,ENSP00000430432,ENSP00000342307,309.0
22173,ENSP00000430432,ENSP00000429084,316.0
22174,ENSP00000430432,ENSP00000364929,817.0
22175,ENSP00000430432,ENSP00000463419,312.0
22176,ENSP00000430432,ENSP00000297109,957.0
22177,ENSP00000430432,ENSP00000290921,975.0
22178,ENSP00000430432,ENSP00000336741,641.0
22179,ENSP00000430432,ENSP00000370968,378.0
22180,ENSP00000430432,ENSP00000384179,455.0
22181,ENSP00000430432,ENSP00000431971,337.0
22182,ENSP00000430432,ENSP00000312244,385.0
22183,ENSP00000430432,ENSP00000302640,926.0
22184,ENSP00000430432,ENSP00000259021,610.0
22185,ENSP00000430432,ENSP00000382863,367.0
22186,ENSP00000430432,ENSP00000448054,301.0
22187,ENSP00000430432,ENSP00000278412,413.0
22188,ENSP00000430432,ENSP00000478533,423.0
22189,ENSP00000430432,ENSP00000307288,345.0
22190,ENSP00000430432,ENSP00000357979,945.0
22191,ENSP00000430432,ENSP00000287957,604.0
22192,ENSP00000430432,ENSP00000437256,529.0
22193,ENSP00000430432,ENSP00000335357,549.0
22194,ENSP00000430432,ENSP00000472474,323.0
22195,ENSP00000430432,ENSP00000263925,311.0
22196,ENSP00000430432,ENSP00000384490,933.0
22197,ENSP00000430432,ENSP00000362361,334.0
22198,ENSP00000430432,ENSP00000358160,425.0
22199,ENSP00000430432,ENSP00000281043,493.0
22200,ENSP00000430432,ENSP00000266594,347.0
22201,ENSP00000430432,ENSP00000225792,423.0
22202,ENSP00000430432,ENSP00000339835,432.0
22203,ENSP00000430432,ENSP00000339976,903.0
22204,ENSP00000430432,ENSP00000367022,927.0
22205,ENSP00000430432,ENSP00000482075,351.0
22206,ENSP00000430432,ENSP00000264515,359.0
22207,ENSP00000430432,ENSP00000243563,315.0
22208,ENSP00000430432,ENSP00000371267,497.0
22209,ENSP00000430432,ENSP00000256442,344.0
22210,ENSP00000430432,ENSP00000326272,591.0
22211,ENSP00000430432,ENSP00000360891,380.0
22212,ENSP00000430432,ENSP00000482271,471.0
22213,ENSP00000430432,ENSP00000234420,463.0
22214,ENSP00000430432,ENSP00000302886,608.0
22215,ENSP00000430432,ENSP00000378704,443.0
22216,ENSP00000430432,ENSP00000352925,395.0
22217,ENSP00000430432,ENSP00000274031,547.0
22218,ENSP00000430432,ENSP00000480946,519.0
22219,ENSP00000430432,ENSP00000267064,698.0
22220,ENSP00000430432,ENSP00000372067,335.0
22221,ENSP00000430432,ENSP00000289316,918.0
22222,ENSP00000430432,ENSP00000360623,328.0
22223,ENSP00000430432,ENSP00000216071,819.0
22224,ENSP00000430432,ENSP00000283290,379.0
22225,ENSP00000430432,ENSP00000339723,922.0
22226,ENSP00000430432,ENSP00000434024,944.0
22227,ENSP00000430432,ENSP00000351284,336.0
22228,ENSP00000430432,ENSP00000383973,992.0
22229,ENSP00000430432,ENSP00000341094,917.0
22230,ENSP00000430432,ENSP00000335044,313.0
22231,ENSP00000430432,ENSP00000227524,544.0
22232,ENSP00000430432,ENSP00000443988,981.0
22233,ENSP00000430432,ENSP00000462154,549.0
22234,ENSP00000430432,ENSP00000373772,435.0
22235,ENSP00000430432,ENSP00000477907,918.0
22236,ENSP00000430432,ENSP00000406581,314.0
22237,ENSP00000430432,ENSP00000355656,941.0
22238,ENSP00000430432,ENSP00000369666,380.0
22239,ENSP00000430432,ENSP00000377080,454.0
22240,ENSP00000430432,ENSP00000265354,576.0
22241,ENSP00000430432,ENSP00000462355,773.0
22242,ENSP00000430432,ENSP00000307208,448.0
22243,ENSP00000430432,ENSP00000225983,952.0
22244,ENSP00000430432,ENSP00000464619,312.0
22245,ENSP00000430432,ENSP00000350708,372.0
22246,ENSP00000430432,ENSP00000245222,447.0
22247,ENSP00000430432,ENSP00000296504,980.0
22248,ENSP00000430432,ENSP00000300079,420.0
22249,ENSP00000430432,ENSP00000338629,725.0
22250,ENSP00000430432,ENSP00000351446,686.0
22251,ENSP00000430432,ENSP00000263377,516.0
22252,ENSP00000430432,ENSP00000352257,454.0
22253,ENSP00000430432,ENSP00000255120,497.0
22254,ENSP00000430432,ENSP00000398124,300.0
22255,ENSP00000430432,ENSP00000347184,375.0
22256,ENSP00000430432,ENSP00000380414,721.0
22257,ENSP00000430432,ENSP00000264335,338.0
22258,ENSP00000430432,ENSP00000301727,340.0
22259,ENSP00000430432,ENSP00000264674,920.0
22260,ENSP00000430432,ENSP00000365682,535.0
22261,ENSP00000430432,ENSP00000387982,473.0
22262,ENSP00000430432,ENSP00000375942,962.0
22263,ENSP00000430432,ENSP00000267163,967.0
22264,ENSP00000430432,ENSP00000301459,686.0
22265,ENSP00000430432,ENSP00000359357,707.0
22266,ENSP00000430432,ENSP00000344903,498.0
22267,ENSP00000430432,ENSP00000264716,307.0
22268,ENSP00000430432,ENSP00000483903,924.0
22269,ENSP00000430432,ENSP00000315743,422.0
22270,ENSP00000430432,ENSP00000379287,338.0
22271,ENSP00000430432,ENSP00000354206,740.0
22272,ENSP00000430432,ENSP00000298125,315.0
22273,ENSP00000430432,ENSP00000332194,972.0
22274,ENSP00000430432,ENSP00000405965,599.0
22275,ENSP00000430432,ENSP00000442788,505.0
22276,ENSP00000430432,ENSP00000425658,408.0
22277,ENSP00000430432,ENSP00000310301,960.0
22278,ENSP00000430432,ENSP00000362166,903.0
22279,ENSP00000430432,ENSP00000264834,376.0
22280,ENSP00000430432,ENSP00000485638,312.0
22281,ENSP00000430432,ENSP00000385852,323.0
22282,ENSP00000430432,ENSP00000230640,335.0
22283,ENSP00000430432,ENSP00000379644,341.0
22284,ENSP00000430432,ENSP00000271640,764.0
22285,ENSP00000430432,ENSP00000417291,467.0
22286,ENSP00000430432,ENSP00000262238,988.0
22287,ENSP00000430432,ENSP00000417207,319.0
22288,ENSP00000430432,ENSP00000160382,495.0
22289,ENSP00000430432,ENSP00000355865,305.0
22290,ENSP00000430432,ENSP00000395538,549.0
22291,ENSP00000430432,ENSP00000381364,939.0
22292,ENSP00000430432,ENSP00000296577,323.0
22293,ENSP00000430432,ENSP00000417132,905.0
22294,ENSP00000430432,ENSP00000392147,314.0
22295,ENSP00000430432,ENSP00000350333,945.0
22296,ENSP00000430432,ENSP00000239223,343.0
22297,ENSP00000430432,ENSP00000353458,317.0
22298,ENSP00000430432,ENSP00000269216,342.0
22299,ENSP00000430432,ENSP00000378307,513.0
22300,ENSP00000430432,ENSP00000364839,905.0
22301,ENSP00000430432,ENSP00000358154,382.0
22302,ENSP00000430432,ENSP00000438553,917.0
22303,ENSP00000430432,ENSP00000351155,378.0
22304,ENSP00000430432,ENSP00000300291,476.0
22305,ENSP00000430432,ENSP00000322845,630.0
22306,ENSP00000430432,ENSP00000392617,360.0
22307,ENSP00000430432,ENSP00000384849,629.0
22308,ENSP00000430432,ENSP00000292599,903.0
22309,ENSP00000430432,ENSP00000344223,404.0
22310,ENSP00000430432,ENSP00000216330,958.0
22311,ENSP00000430432,ENSP00000261845,316.0
22312,ENSP00000430432,ENSP00000367545,424.0
22313,ENSP00000430432,ENSP00000369270,325.0
22314,ENSP00000430432,ENSP00000325690,372.0
22315,ENSP00000430432,ENSP00000245787,312.0
22316,ENSP00000430432,ENSP00000406549,388.0
22317,ENSP00000430432,ENSP00000452871,530.0
22318,ENSP00000430432,ENSP00000355249,305.0
22319,ENSP00000430432,ENSP00000294339,480.0
22320,ENSP00000430432,ENSP00000479169,918.0
22321,ENSP00000430432,ENSP00000366953,479.0
22322,ENSP00000430432,ENSP00000370800,946.0
22323,ENSP00000430432,ENSP00000312987,302.0
22324,ENSP00000430432,ENSP00000261769,722.0
22325,ENSP00000430432,ENSP00000265081,328.0
22326,ENSP00000430432,ENSP00000377747,321.0
22327,ENSP00000430432,ENSP00000394791,465.0
22328,ENSP00000430432,ENSP00000262367,985.0
22329,ENSP00000430432,ENSP00000229595,535.0
22330,ENSP00000430432,ENSP00000479794,773.0
22331,ENSP00000430432,ENSP00000355759,639.0
22332,ENSP00000430432,ENSP00000354723,673.0
22333,ENSP00000430432,ENSP00000380136,963.0
22334,ENSP00000430432,ENSP00000412869,360.0
22335,ENSP00000430432,ENSP00000479904,612.0
22336,ENSP00000430432,ENSP00000418379,360.0
22337,ENSP00000430432,ENSP00000243644,328.0
22338,ENSP00000430432,ENSP00000254480,675.0
22339,ENSP00000430432,ENSP00000483842,663.0
22340,ENSP00000430432,ENSP00000283131,995.0
22341,ENSP00000430432,ENSP00000266970,469.0
22342,ENSP00000430432,ENSP00000287239,579.0
22343,ENSP00000430432,ENSP00000250003,432.0
22344,ENSP00000430432,ENSP00000360609,415.0
22345,ENSP00000430432,ENSP00000361066,300.0
22346,ENSP00000430432,ENSP00000259915,488.0
22347,ENSP00000430432,ENSP00000267569,358.0
22348,ENSP00000430432,ENSP00000260947,375.0
22349,ENSP00000430432,ENSP00000483312,806.0
22350,ENSP00000430432,ENSP00000254810,511.0
22351,ENSP00000430432,ENSP00000405726,460.0
22352,ENSP00000430432,ENSP00000387822,361.0
22353,ENSP00000430432,ENSP00000365720,534.0
22354,ENSP00000430432,ENSP00000363128,379.0
22355,ENSP00000430432,ENSP00000346997,626.0
22356,ENSP00000430432,ENSP00000434552,902.0
22357,ENSP00000430432,ENSP00000385334,476.0
22358,ENSP00000430432,ENSP00000358918,902.0
22359,ENSP00000430432,ENSP00000357283,333.0
22360,ENSP00000430432,ENSP00000202967,732.0
22361,ENSP00000430432,ENSP00000217964,974.0
22362,ENSP00000430432,ENSP00000257904,458.0
22363,ENSP00000430432,ENSP00000410409,902.0
22364,ENSP00000430432,ENSP00000357858,553.0
22365,ENSP00000430432,ENSP00000245919,489.0
22366,ENSP00000430432,ENSP00000361930,351.0
22367,ENSP00000430432,ENSP00000425979,542.0
22368,ENSP00000430432,ENSP00000362330,308.0
22369,ENSP00000430432,ENSP00000367203,748.0
22370,ENSP00000430432,ENSP00000300093,333.0
22371,ENSP00000430432,ENSP00000216133,961.0
22372,ENSP00000430432,ENSP00000333329,423.0
22373,ENSP00000430432,ENSP00000396052,965.0
22374,ENSP00000430432,ENSP00000300134,302.0
22375,ENSP00000430432,ENSP00000242261,510.0
22376,ENSP00000430432,ENSP00000353463,989.0
22377,ENSP00000430432,ENSP00000385824,456.0
22378,ENSP00000430432,ENSP00000355011,384.0
22379,ENSP00000430432,ENSP00000242480,338.0
22380,ENSP00000430432,ENSP00000485010,578.0
22381,ENSP00000430432,ENSP00000262189,407.0
22382,ENSP00000430432,ENSP00000347119,673.0
22383,ENSP00000430432,ENSP00000349430,918.0
22384,ENSP00000430432,ENSP00000470142,318.0
22385,ENSP00000430432,ENSP00000340896,355.0
22386,ENSP00000430432,ENSP00000264108,641.0
22387,ENSP00000430432,ENSP00000386541,576.0
22388,ENSP00000430432,ENSP00000262158,470.0
22389,ENSP00000430432,ENSP00000261700,372.0
22390,ENSP00000430432,ENSP00000340330,765.0
22391,ENSP00000430432,ENSP00000368761,455.0
22392,ENSP00000430432,ENSP00000483667,583.0
22393,ENSP00000430432,ENSP00000347168,773.0
22394,ENSP00000430432,ENSP00000364678,976.0
22395,ENSP00000430432,ENSP00000311825,924.0
22396,ENSP00000430432,ENSP00000264279,302.0
22397,ENSP00000430432,ENSP00000313681,341.0
22398,ENSP00000430432,ENSP00000261438,376.0
22399,ENSP00000430432,ENSP00000355645,337.0
22400,ENSP00000430432,ENSP00000308750,933.0
22401,ENSP00000430432,ENSP00000304895,538.0
22402,ENSP00000430432,ENSP00000346694,404.0
22403,ENSP00000430432,ENSP00000378414,316.0
22404,ENSP00000430432,ENSP00000484095,425.0
22405,ENSP00000430432,ENSP00000305918,425.0
22406,ENSP00000430432,ENSP00000297316,586.0
22407,ENSP00000430432,ENSP00000249910,381.0
22408,ENSP00000430432,ENSP00000399518,448.0
22409,ENSP00000430432,ENSP00000328729,323.0
22410,ENSP00000430432,ENSP00000337746,509.0
22411,ENSP00000430432,ENSP00000262904,303.0
22412,ENSP00000430432,ENSP00000328059,531.0
22413,ENSP00000430432,ENSP00000318297,479.0
22414,ENSP00000430432,ENSP00000265866,323.0
22415,ENSP00000430432,ENSP00000451291,353.0
22416,ENSP00000430432,ENSP00000323588,589.0
22417,ENSP00000430432,ENSP00000377086,387.0
22418,ENSP00000430432,ENSP00000443017,773.0
22419,ENSP00000430432,ENSP00000416959,381.0
22420,ENSP00000430432,ENSP00000336868,408.0
22421,ENSP00000430432,ENSP00000307183,978.0
22422,ENSP00000430432,ENSP00000248975,400.0
22423,ENSP00000430432,ENSP00000365042,340.0
22424,ENSP00000430432,ENSP00000309572,305.0
22425,ENSP00000430432,ENSP00000415243,902.0
22426,ENSP00000430432,ENSP00000080059,970.0
22427,ENSP00000430432,ENSP00000364389,315.0
22428,ENSP00000430432,ENSP00000357305,391.0
22429,ENSP00000430432,ENSP00000354519,371.0
22430,ENSP00000430432,ENSP00000364550,639.0
22431,ENSP00000430432,ENSP00000481486,773.0
22432,ENSP00000430432,ENSP00000265165,385.0
22433,ENSP00000430432,ENSP00000438483,330.0
22434,ENSP00000430432,ENSP00000262518,312.0
22435,ENSP00000430432,ENSP00000244745,524.0
22436,ENSP00000430432,ENSP00000358716,952.0
22437,ENSP00000430432,ENSP00000250448,370.0
22438,ENSP00000430432,ENSP00000335677,398.0
22439,ENSP00000430432,ENSP00000389445,903.0
22440,ENSP00000430432,ENSP00000331614,560.0
22441,ENSP00000430432,ENSP00000246548,352.0
22442,ENSP00000430432,ENSP00000341779,474.0
22443,ENSP00000430432,ENSP00000367030,458.0
22444,ENSP00000430432,ENSP00000358072,319.0
22445,ENSP00000430432,ENSP00000332013,497.0
22446,ENSP00000430432,ENSP00000432786,510.0
22447,ENSP00000430432,ENSP00000361446,489.0
22448,ENSP00000430432,ENSP00000271452,324.0
22449,ENSP00000430432,ENSP00000460070,610.0
22450,ENSP00000430432,ENSP00000380024,399.0
22451,ENSP00000430432,ENSP00000367797,904.0
22452,ENSP00000430432,ENSP00000264709,630.0
22453,ENSP00000430432,ENSP00000356480,937.0
22454,ENSP00000430432,ENSP00000372023,483.0
22455,ENSP00000430432,ENSP00000301945,319.0
22456,ENSP00000430432,ENSP00000369627,399.0
22457,ENSP00000430432,ENSP00000480960,773.0
22458,ENSP00000430432,ENSP00000370596,310.0
22459,ENSP00000430432,ENSP00000274764,978.0
22460,ENSP00000430432,ENSP00000301280,434.0
22461,ENSP00000430432,ENSP00000377224,310.0
22462,ENSP00000430432,ENSP00000473391,935.0
22463,ENSP00000430432,ENSP00000329933,986.0
22464,ENSP00000430432,ENSP00000376436,387.0
22465,ENSP00000430432,ENSP00000483562,405.0
22466,ENSP00000430432,ENSP00000439689,726.0
22467,ENSP00000430432,ENSP00000352516,986.0
22468,ENSP00000430432,ENSP00000340989,318.0
22469,ENSP00000430432,ENSP00000427514,502.0
22470,ENSP00000430432,ENSP00000419782,378.0
22471,ENSP00000430432,ENSP00000401197,435.0
22472,ENSP00000430432,ENSP00000320566,450.0
22473,ENSP00000430432,ENSP00000344544,406.0
22474,ENSP00000430432,ENSP00000356520,366.0
22475,ENSP00000430432,ENSP00000265339,318.0
22476,ENSP00000430432,ENSP00000357175,906.0
22477,ENSP00000430432,ENSP00000393453,541.0
22478,ENSP00000430432,ENSP00000346175,343.0
22479,ENSP00000430432,ENSP00000322579,317.0
22480,ENSP00000430432,ENSP00000402257,411.0
22481,ENSP00000430432,ENSP00000216807,814.0
22482,ENSP00000430432,ENSP00000006015,452.0
22483,ENSP00000430432,ENSP00000484710,405.0
22484,ENSP00000430432,ENSP00000477527,919.0
22485,ENSP00000430432,ENSP00000327968,339.0
22486,ENSP00000430432,ENSP00000366679,920.0
22487,ENSP00000430432,ENSP00000264444,939.0
22488,ENSP00000430432,ENSP00000297012,945.0
22489,ENSP00000430432,ENSP00000343741,598.0
22490,ENSP00000430432,ENSP00000354916,444.0
22491,ENSP00000430432,ENSP00000408617,953.0
22492,ENSP00000430432,ENSP00000372191,789.0
22493,ENSP00000430432,ENSP00000375073,544.0
22494,ENSP00000430432,ENSP00000439444,312.0
22495,ENSP00000430432,ENSP00000219548,334.0
22496,ENSP00000430432,ENSP00000342434,352.0
22497,ENSP00000430432,ENSP00000240055,624.0
22498,ENSP00000430432,ENSP00000254846,659.0
22499,ENSP00000430432,ENSP00000362937,364.0
22500,ENSP00000430432,ENSP00000313420,364.0
22501,ENSP00000430432,ENSP00000440864,411.0
22502,ENSP00000430432,ENSP00000323670,488.0
22503,ENSP00000430432,ENSP00000225916,983.0
22504,ENSP00000430432,ENSP00000386660,363.0
22505,ENSP00000430432,ENSP00000449089,324.0
22506,ENSP00000430432,ENSP00000318604,901.0
22507,ENSP00000430432,ENSP00000418960,634.0
22508,ENSP00000430432,ENSP00000326371,323.0
22509,ENSP00000430432,ENSP00000363822,592.0
22510,ENSP00000430432,ENSP00000227163,440.0
22511,ENSP00000430432,ENSP00000395654,838.0
22512,ENSP00000430432,ENSP00000384725,407.0
22513,ENSP00000430432,ENSP00000308405,951.0
22514,ENSP00000430432,ENSP00000337088,677.0
22515,ENSP00000430432,ENSP00000378769,366.0
22516,ENSP00000430432,ENSP00000237264,328.0
22517,ENSP00000430432,ENSP00000261497,356.0
22518,ENSP00000430432,ENSP00000395929,365.0
22519,ENSP00000430432,ENSP00000228682,945.0
